IMG_20200513_164944.jpg,0.012993617,0.006329077,1.6264894e-05,0.2354262,0.11461464,0.0,0.20839599,0.01881035,0.0,0.017358707,0.0064083682,0.0,0.0028483896,0.0042065084,0.0,0.0018887608,0.0015248338,0.0,0.0013682842,0.00053064217,0.0,0.00095759565,2.236423e-05,0.0,0.00031716542,0.0,0.0,0.0001036887,0.0,0.0,1.0165559e-05,0.0,0.0,0.0,0.0,0.0,0.0023157143,0.00040255612,6.099335e-06,0.005243395,0.00035986077,0.0,0.0021571314,8.132447e-06,0.0,0.00020534429,0.0,0.0,2.0331117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.879468e-05,2.6430453e-05,8.132447e-06,3.862912e-05,0.0,0.0,8.132447e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024600653,0.00027447008,1.4231782e-05,4.0662235e-06,1.219867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006993904,0.021160627,0.008669188,0.002602383,0.18267305,0.30484274,0.0024641315,0.15281478,0.8162517,0.0022831846,0.083745904,0.03253589,0.0035782766,0.029772889,0.0,0.0021164694,0.0033058396,0.0,0.0010897479,1.0165559e-05,0.0,0.00039442367,0.0,0.0,9.758936e-05,0.0,0.0,1.219867e-05,0.0,0.0,6.099335e-06,0.0,0.0,6.099335e-06,0.0,0.0,0.00953936,0.026904168,0.00014435094,0.009659314,0.009285221,0.0011344764,0.007851877,0.0038466475,9.555625e-05,0.010533552,0.0027548664,0.0,0.0082950955,0.00033546344,0.0,0.005422309,2.0331117e-06,0.0,0.0032692438,0.0,0.0,0.0011263439,0.0,0.0,0.0002927681,0.0,0.0,4.472846e-05,0.0,0.0,1.219867e-05,0.0,0.0,2.0331117e-06,0.0,0.0,0.02066658,0.0048083095,1.0165559e-05,0.05018533,0.00032529788,0.0,0.008827771,0.0,0.0,0.0008295096,0.0,0.0,0.00026837076,0.0,0.0,0.00026430452,0.0,0.0,0.00033343033,0.0,0.0,0.00015248338,0.0,0.0,2.6430453e-05,0.0,0.0,4.0662235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040261712,0.0045379056,0.0,0.2324843,0.0064632623,0.0,0.038759243,0.0,0.0,0.00082137715,0.0,0.0,9.352314e-05,0.0,0.0,2.439734e-05,0.0,0.0,2.0331117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007070367,0.2887433,0.0005971397,0.09219097,0.25611457,9.7254015e-06,0.06431797,0.017009728,0.0,0.01594577,0.001962586,0.0,0.002878719,0.00035205955,0.0,0.0009239132,3.1121286e-05,0.0,0.00034622432,0.0,0.0,0.000116704825,0.0,0.0,3.5011446e-05,0.0,0.0,1.3615563e-05,0.0,0.0,0.0,0.0,0.0,3.8901608e-06,0.0,0.0,0.019886501,0.50883496,0.0005524028,0.029349318,0.030545542,0.0,0.0029195657,1.1670482e-05,0.0,0.0005621282,0.0,0.0,0.00013615562,0.0,0.0,3.6956528e-05,0.0,0.0,1.1670482e-05,0.0,0.0,7.7803215e-06,0.0,0.0,1.9450804e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036956527,0.0052186507,0.00041041197,0.00015560642,2.5286045e-05,0.0,5.835241e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043569802,0.0011300917,0.026597029,7.1967974e-05,0.00040068655,0.0009783754,1.1670482e-05,1.9450804e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9450804e-06,0.0,0.0,1.9450804e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052711676,0.001258467,0.24612658,0.0021940507,0.012962015,0.7059786,0.0012273457,0.04522701,0.08769201,0.0009705951,0.018071743,6.224257e-05,0.00082082395,0.0037656757,0.0,0.0012993137,0.00085778045,0.0,0.0009511443,9.530894e-05,0.0,0.00031121285,0.0,0.0,3.8901606e-05,0.0,0.0,3.8901608e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00193341,0.0012837531,0.00055434793,0.07536992,0.0020831812,0.0009005722,0.022876091,0.007060642,0.00012837531,0.00496968,0.0022310072,0.0,0.0028651033,0.0003287186,0.0,0.0020287188,1.3615563e-05,0.0,0.00060881017,1.9450804e-06,0.0,7.3913056e-05,0.0,0.0,1.1670482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002374943,0.0042772316,1.7505723e-05,0.005541534,6.4187654e-05,0.0,0.0013382153,2.9176206e-05,0.0,0.000653547,3.8901608e-06,0.0,0.0002781465,0.0,0.0,7.780321e-05,0.0,0.0,9.7254015e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053314655,0.01355332,5.251717e-05,0.009820711,0.004298628,0.0,0.0026803208,0.0,0.0,0.00023729981,0.0,0.0,2.1395885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049671408,0.6420592,0.014923991,0.12475728,0.37015137,0.014359791,0.13731164,0.11103085,0.0033269578,0.086679265,0.055593684,0.0007789595,0.055393483,0.04868497,2.1839985e-05,0.045853052,0.050504968,0.0,0.04793513,0.021472346,0.0,0.037539296,0.007687675,0.0,0.027085222,0.0020311186,0.0,0.017712228,7.279995e-05,0.0,0.009838914,0.0,0.0,0.024071304,0.0,0.0,0.05108373,0.50070715,0.019215548,0.06100636,0.04726537,0.005674756,0.06016916,0.03037942,0.0008189995,0.0687632,0.028493902,0.00018563987,0.052896447,0.017897869,1.4559991e-05,0.039683256,0.0066757556,0.0,0.026943263,0.004371637,0.0,0.01608515,0.003210478,0.0,0.010599673,0.0007753195,0.0,0.006300836,5.0959967e-05,0.0,0.003148598,1.4559991e-05,0.0,0.0052343165,1.0919993e-05,0.0,0.013766471,0.017937908,0.024686465,0.028839702,0.0025771183,6.187996e-05,0.026790382,0.0007789595,0.0,0.022498826,0.0004659197,0.0,0.011680752,0.0003348798,0.0,0.0067267157,0.00026571983,0.0,0.0048157168,6.9159956e-05,0.0,0.0027227183,3.6399977e-06,0.0,0.001474199,0.0,0.0,0.0009900794,0.0,0.0,0.00055327965,0.0,0.0,0.0022094785,0.0,0.0,0.019182788,0.012780032,0.0015287991,0.01698423,0.0008699594,0.0,0.009959034,2.5479983e-05,0.0,0.003043038,0.0,0.0,0.00082627946,0.0,0.0,0.0004622797,0.0,0.0,0.00042223974,0.0,0.0,0.00020019987,0.0,0.0,8.371995e-05,0.0,0.0,3.6399975e-05,0.0,0.0,6.187996e-05,0.0,0.0,0.000116479925,0.0,0.0,0.01690415,0.057217125,0.009387554,0.04931833,0.09010814,0.0011866392,0.04097181,0.036938697,0.0006260796,0.024821144,0.03049954,0.0005205197,0.0068359156,0.0007498395,3.6399977e-06,0.0018745988,0.00049139967,0.0,0.0011502393,0.00039311976,0.0,0.00041131972,7.2799953e-06,0.0,0.00024751984,0.0,0.0,0.00012375992,0.0,0.0,9.463994e-05,0.0,0.0,0.00023295985,0.0,0.0,0.025472704,0.10234582,0.0065374356,0.10909073,0.055222403,0.00014195991,0.07682943,0.0026535583,0.0,0.025090504,9.099994e-05,0.0,0.013580832,0.0,0.0,0.010687033,0.0,0.0,0.01560467,0.0,0.0,0.011353153,0.0,0.0,0.010839913,0.0,0.0,0.008728715,0.0,0.0,0.0072836354,0.0,0.0,0.023568984,0.0,0.0,0.012572552,0.026164303,0.0012667192,0.09408666,0.006359076,0.0,0.07820899,0.0019910787,0.0,0.023099424,3.6399977e-06,0.0,0.024042185,0.0,0.0,0.025494544,0.0,0.0,0.03299658,0.0,0.0,0.02862494,0.0,0.0,0.021577906,0.0,0.0,0.020496827,0.0,0.0,0.021748986,0.0,0.0,0.052044686,0.0,0.0,0.027693102,0.10110457,0.0026062382,0.03550818,0.053835567,4.731997e-05,0.037324537,0.0028209982,0.0,0.023823785,0.0001492399,0.0,0.013806511,7.2799953e-06,0.0,0.009853474,7.2799953e-06,0.0,0.010275713,0.0,0.0,0.008663194,0.0,0.0,0.006286276,0.0,0.0,0.004437157,0.0,0.0,0.004826637,0.0,0.0,0.012765472,0.0,0.0,0.04972088,0.037212335,0.01152103,0.4662309,0.24580446,0.04145588,0.36823672,0.16585524,0.005988556,0.15613078,0.115940034,0.0020662502,0.102666065,0.08449813,0.0021257391,0.09788315,0.07768466,0.0012453024,0.09683218,0.055554766,1.5863725e-05,0.076716974,0.02250666,0.0,0.05307209,0.00681347,0.0,0.03227078,0.0014475649,0.0,0.017699951,0.00039659312,0.0,0.02721422,0.00015467132,0.0,0.014328909,0.010585071,0.0055602356,0.043204855,0.0154235065,0.005096222,0.07279863,0.03326623,0.0023795587,0.10651698,0.05444034,0.0006464468,0.11147043,0.07240997,0.00012294386,0.11825614,0.06696078,2.7761518e-05,0.122233965,0.032885503,4.3625245e-05,0.091997705,0.008673492,1.1897793e-05,0.06297502,0.0019433063,0.0,0.040040042,0.00039659312,0.0,0.023521937,7.535269e-05,0.0,0.03153312,1.5863725e-05,0.0,0.0036129632,0.0028713343,0.0003172745,0.013611076,0.0006623105,3.9659312e-06,0.025199527,0.00072973134,3.172745e-05,0.037573233,0.0010311421,0.0,0.031671926,0.00044815024,0.0,0.025056753,6.34549e-05,0.0,0.021650018,7.9318625e-06,0.0,0.013638837,3.9659312e-06,0.0,0.00864573,0.0,0.0,0.0056792134,0.0,0.0,0.0037755666,0.0,0.0,0.013761781,0.0,0.0,0.0075035417,0.0063732513,0.00032124043,0.0074281893,0.0002696833,0.0,0.0051834723,0.00010311421,0.0,0.003172745,1.1897793e-05,0.0,0.0009954488,0.0,0.0,0.00061868527,0.0,0.0,0.0005036733,0.0,0.0,0.0003926272,0.0,0.0,5.9488968e-05,0.0,0.0,7.535269e-05,0.0,0.0,5.9488968e-05,0.0,0.0,0.00027364926,0.0,0.0,0.0063653197,0.098093346,0.03383336,0.021372404,0.10931296,0.00834432,0.01666881,0.027698064,0.00028158113,0.00983551,0.0036169293,0.0012453024,0.0038826466,0.0028634022,0.0014237693,0.0021495346,0.002185228,0.00076939067,0.0018282942,0.002252649,0.0012135749,0.0012651321,0.0026214805,0.0005314348,0.0008963005,0.004207853,0.0001269098,0.0005710941,0.0046441057,0.0,0.00031330856,0.002657174,0.0,0.00076939067,0.00033313822,0.0,0.024077168,0.054460168,0.0008328456,0.03616136,0.03137448,0.00011104607,0.016105646,0.002653208,0.00011104607,0.008784538,0.0011064948,0.00015467132,0.00334328,0.0006107534,8.3284554e-05,0.001899681,0.00067420834,3.569338e-05,0.0018917492,0.0007852544,0.0,0.0012135749,0.00084870926,0.0,0.00076939067,0.0011897794,0.0,0.00037676346,0.0008368115,0.0,0.00015070538,0.00020622842,0.0,0.0010826993,2.3795586e-05,0.0,0.027761519,0.02316897,0.00049970736,0.051549174,0.0064803315,0.0,0.014015601,9.914828e-05,0.0,0.004790845,0.0,0.0,0.0019988294,0.0,0.0,0.0010192443,0.0,0.0,0.0010113125,0.0,0.0,0.0005988556,0.0,0.0,0.00027761518,0.0,0.0,0.00023398994,0.0,0.0,0.00014277353,0.0,0.0,0.00046797987,0.0,0.0,0.080524266,0.027269743,0.0012770299,0.5279646,0.06727409,0.0002538196,0.18973015,0.009891032,2.7761518e-05,0.026139453,0.00047194582,0.0,0.0072933477,0.00011104607,0.0,0.0047591175,3.172745e-05,0.0,0.0027523562,0.0,0.0,0.0017807031,0.0,0.0,0.0010668355,0.0,0.0,0.0005393666,0.0,0.0,0.00049177546,0.0,0.0,0.0010033806,0.0,0.0,0.012733815,0.044873312,0.034589935,0.05303594,0.13834612,0.013545849,0.047102287,0.055134475,0.0016498701,0.01986008,0.023154803,0.00011610728,0.013014766,0.014111334,7.8838275e-06,0.00951148,0.010062631,7.167116e-07,0.00649054,0.0071513485,0.0,0.004759682,0.002254058,0.0,0.002980087,0.00052749977,0.0,0.001610451,1.791779e-05,0.0,0.00059343723,0.0,0.0,0.00045224503,0.0,0.0,0.005512229,0.02488566,0.0730838,0.008490883,0.008721664,0.0020132428,0.00957455,0.009055651,0.00038344073,0.014243927,0.008705896,1.7201079e-05,0.013200395,0.0053918213,0.0,0.01052061,0.0020211267,0.0,0.007112646,0.0005024148,0.0,0.0036380282,9.603936e-05,0.0,0.0019164869,1.0750674e-05,0.0,0.000872238,0.0,0.0,0.00047876337,0.0,0.0,0.00074968033,0.0,0.0,0.0023823495,0.010852447,0.11308634,0.0063959346,0.00074322993,7.167116e-06,0.0063787336,0.00053323345,0.0,0.0045668865,0.00024439866,0.0,0.002318562,1.2184098e-05,0.0,0.0012119593,7.167116e-06,0.0,0.000760431,0.0,0.0,0.00038415744,0.0,0.0,0.000191362,0.0,0.0,8.958895e-05,0.0,0.0,5.5903507e-05,0.0,0.0,0.00015552642,0.0,0.0,0.003797138,0.012417746,0.12373668,0.0038602087,0.0002099965,5.733693e-06,0.0033556437,3.4402157e-05,6.4504047e-06,0.0008528868,2.723504e-05,1.5767655e-05,7.597143e-05,3.511887e-05,0.0,1.8634502e-05,8.600539e-06,0.0,2.4368195e-05,6.4504047e-06,0.0,1.6484368e-05,7.167116e-07,0.0,1.5050944e-05,0.0,0.0,1.5050944e-05,0.0,0.0,1.2184098e-05,0.0,0.0,1.6484368e-05,0.0,0.0,0.0044221105,0.053253107,0.66316754,0.016209867,0.08492818,0.6701225,0.016375426,0.087714754,0.010245392,0.010549278,0.014111334,1.4334232e-05,0.0027242207,0.0004880806,2.3651482e-05,0.0009976625,2.5801619e-05,5.733693e-06,0.00035262213,1.4334232e-05,7.167116e-07,7.525472e-05,2.5084906e-05,0.0,2.4368195e-05,2.3651482e-05,0.0,1.8634502e-05,1.791779e-05,0.0,7.167116e-06,3.583558e-06,0.0,7.167116e-07,0.0,0.0,0.011365613,0.032969452,0.022273963,0.12316402,0.015764073,0.0010765009,0.024383245,0.0039060782,1.5767655e-05,0.005353119,0.00038129056,0.0,0.0023938168,3.511887e-05,0.0,0.0012184097,7.167116e-07,0.0,0.00043002696,0.0,0.0,6.9521026e-05,0.0,0.0,1.9351213e-05,0.0,0.0,2.1501348e-06,0.0,0.0,1.4334232e-06,0.0,0.0,3.583558e-06,0.0,0.0,0.0050241486,0.009586735,0.0023350464,0.05376699,0.003648779,7.167116e-07,0.03253082,6.665418e-05,0.0,0.0016384027,0.0,0.0,0.00048521376,0.0,0.0,0.00022504745,0.0,0.0,6.8804315e-05,0.0,0.0,1.4334232e-05,0.0,0.0,1.4334232e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009341619,0.02246891,0.0067815254,0.040828194,0.010003861,1.4334232e-06,0.015704585,0.00063428975,0.0,0.0019938918,3.583558e-06,0.0,0.0004085256,0.0,0.0,9.89062e-05,0.0,0.0,2.5084906e-05,0.0,0.0,4.3002697e-06,0.0,0.0,2.1501348e-06,0.0,0.0,2.1501348e-06,0.0,0.0,7.167116e-07,0.0,0.0,7.167116e-07,0.0,0.0
